CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),Women's?,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,,,,
Pocacello,Holt Arena ,ID,US,2018-01-15,,,,,,,Students,Social Justice,0,,march,,,,,1,1,https://www.idahostatejournal.com/news/local/isu-martin-luther-king-jr-march-and-program-set-for/article_784d7bc6-8a22-51ec-99d4-0566e5317c5a.html,,,,,,,
Portland,Penninsula Park Community Center,OR,US,2018-01-15,FB: 566,566,,566,,,"Dont Shoot Portland , Communities Against Racism Standing Up For Black Lives Organization, Black Lives Matter In Oregon Cause,  Black Businesses Standing Up For #BlackLives Region,  Reclaim MLK Annual Protest,  Artists For Black Lives Landmark & Historical Place, Social Change Matter Teressa Raiford Landmark ",4th Annual Children's March for Social Justice,0,,March,0,0,0,0,1,1,https://www.facebook.com/events/129680964370430/,,,,,,,
Portland,SEIU Local,OR,US,2018-01-15,FB: 149,149,,149,,,general protestors,Rallying support for pro-healthcare bil,0,,rally,0,0,0,0,1,1,https://www.facebook.com/events/136936833671813/,,,,,,,
Raleigh,March through downtown,NC,US,2018-01-15,several hundred,200,,200,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.newsobserver.com/news/local/article194758649.html,,,,,,,
Richmond,First United Methodist Church,VA,US,2018-01-15,,,,,,,Richmon Human Rights Commission,Rallying for racial equality,1,,rally,0,0,0,0,1,1,http://www.richmondregister.com/news/a-community-unified-richmond-honors-mlk-day-with-breakfast-march/article_ad153bae-fa4c-11e7-bf15-4371e2203ab2.html,,,,,,,
Richmond,Capitol,VA,US,2018-01-16,,,,,,,Virginia Citizens Defense League,Pro-Gun Rally,2,,rally,0,0,0,0,0,1,http://www.delmarvanow.com/story/news/2018/01/16/dueling-gun-rallies-held-virginia-capitol/1036964001/,,,,,,,
Richmond,Capitol,VA,US,2018-01-16,,,,,,,Virginia Center for Public Safety,Public Safety Vigil; Anti-Gun rally,1,,vigil,0,0,0,0,0,1,http://www.delmarvanow.com/story/news/2018/01/16/dueling-gun-rallies-held-virginia-capitol/1036964001/,,,,,,,
Pueblo,Public Library to Museum,CO,US,2018-01-15,NA,50,,50,,,Pueblo NAACP,March for racial equality,1,,march,0,0,0,0,1,1,https://www.chieftain.com/news/pueblo/king-s-legacy-honored-by-march-word-and-song-in/article_386201b7-9b76-53c8-b8d6-e332698e116d.html,,,,,,,
Sacramento,Land Park Dr.,CA,US,2018-01-15,approximately 20000,20000,,20000,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.sacbee.com/news/local/article194777294.html,,,,,,,
Sacramento,Grabt High School,CA,US,2018-01-15,,,,,,,general protestors,March for racial equality; honor MLK,1,,march,0,0,0,0,1,1,http://www.sacbee.com/news/local/article194256689.html,,,,,,,
Salem,Douglass McKay High School,OR,US,2018-01-15,FB: 162; nearly 300,162,,300,,,general publis,MLK March and Rally,1,,marach; rally,0,0,0,0,1,1,https://www.facebook.com/events/198795680681964/,http://www.statesmanjournal.com/story/news/2018/01/15/salem-students-community-leaders-remember-mlk-jr-s-legacy-address-todays-issues/1034012001/,,,,,,
Salt Lake City,Streets of Sugarhouse,UT,US,2018-01-15,,,,,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,https://www.ksl.com/?sid=46237974&nid=148,,,,,,,
Salt Lake City,State Capitol,UT,US,2018-01-15,hundreds  ,200,,200,,,The Utah League for Native American Voters,Protesting Trump's racist comments,1,,protest,0,0,0,0,1,1,http://fox13now.com/2018/01/15/hundreds-gather-at-utah-state-capitol-to-protest-president-trumps-alleged-racist-comments/,,,,,,,
San Antonio,MLK Academy to Pittman-Sullivan Park,TX,US,2018-01-15,"hundreds of thousands; An estimated 300,000",200000,,300000,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.kens5.com/news/local/why-i-march-san-antonians-honor-mlks-legacy/508219256,https://twitter.com/SATXPolice/status/952999710280708096,http://www.expressnews.com/news/local/article/San-Antonio-celebrates-50-years-marching-for-12499037.php,,,,,
San Francisco,Caltrain Station to Yerba Buena Gardens,CA,US,2018-01-15,thousands,2000,,2000,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.sfgate.com/bayarea/article/San-Francisco-MLK-Day-march-unites-generations-in-12499654.php,,,,,,,
Santa Cruz,Highway 1 overpass,CA,US,2018-01-15,dozens,24,,24,,,Santa Cruz Indivisible,Rallying for racial equality,1,,rally,0,0,0,0,1,1,http://www.santacruzsentinel.com/social-affairs/20180114/activists-take-to-overpasses-to-promote-first-mlk-day-march,,,,,,,
Santa Cruz,,CA,US,2018-01-15,hundeds,200,,200,,,Santa Cruz NAACP,MLK Civil Justice march,1,,march,0,0,0,0,0,1,https://register-pajaronian.com/article/santa-cruzs-first-mlk-march-draws-thousands,,,,,,,
Savannah,Downtown Savannah,GA,US,2018-01-15,thousands,2000,,2000,,,general protestors,March for racial equality,1,,parade; march,0,0,0,0,1,1,http://www.wtoc.com/story/37269477/thousands-watch-annual-mlk-jr-parade-in-savannah,,,,,,,
Seattle,High School to Westlake Park,WA,US,2018-01-15,thousands,2000,,2000,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.seattlepi.com/local/seattlenews/article/Thousands-march-in-honor-of-Martin-Luther-King-12499531.php,,,,,,,
Springfield,Justice Center to High School,OR,US,2018-01-15,more than 100,100,,100,,,general protest\ors,March for racial equality,1,,march,0,0,0,0,1,1,http://kval.com/news/local/artwork-and-music-celebrating-mlk-in-springfield-march,,,,,,,
Springfield,Township Committee building,NJ,US,2018-01-15,two dozen,24,,24,,,general protestors,Rallying for peace,0,,rally,0,0,0,0,1,1,https://www.tapinto.net/towns/springfield/articles/vigil-for-peace-on-martin-luther-king-jr-day-at,,,,,,,
St. Louis,,MO,US,2018-01-15,,,,,,,Hancock County NAACP,March for racial equality,1,,march,0,0,0,0,1,1,http://www.wlox.com/story/37268486/bay-st-louis-celebrates-mlk-day-with-parade-and-service,,,,,,,
Tacoma,Bates Technical College to the Greater Tacoma Convention Center,WA,US,2018-01-15,,,,,,,general protestors,Honoring MLK March for Civil Justice,0,,march,0,0,0,0,1,1,http://www.thenewstribune.com/news/local/article194300399.html,,,,,,,
Thibodaux,,LA,US,2018-01-15,,,,,,,general protestors,Rallying for racial equality,1,,rally,0,0,0,0,1,1,http://www.dailycomet.com/news/20180115/seen-on-scene-lafourche-naacp-martin-luther-king-jr-day-march,,,,,,,
Toledo,Union Headquarters,OH,US,2018-01-15,dozens,12,,24,,,United Auto Workers Union,labor protest; protesting lay-offs,0,,rally,0,0,0,0,1,1,http://www.13abc.com/content/news/Jeep-workers-demand-Keep-the-Fleet-threaten-action-469415133.html,,,,,,,
Tuscaloosa,First African Baptist Church,AL,US,2018-01-15,,,,,,,general protestors,Rallying for racial equality,1,,rally,0,0,0,0,1,1,http://www.tuscaloosanews.com/news/20180114/public-invited-to-unity-day-march-in-tuscaloosa?rssfeed=true,,,,,,,
Victoria,Convent St.,TX,US,2018-01-15,around 100,100,,100,,,The Old Landmark Committee,Rallying for racial equality,1,,rally,0,0,0,0,1,1,https://www.victoriaadvocate.com/news/2018/jan/15/residents-honor-mlks-legacy-on-his-89th-birthday/,,,,,,,
Victorville,,CA,US,2018-01-15,nearly 150,150,,150,,,High Desert,March for racial equality,0,,march,0,0,0,0,1,1,http://www.vvdailypress.com/news/20180115/breaking-bread-calls-for-unity-at-dr-martin-luther-king-jr-peace-march-in-victorville,,,,,,,
Waynesboro,City Hall to Community Center,VA,US,2018-01-15,about 50,50,,50,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,http://www.newsleader.com/story/news/local/2018/01/15/dozens-march-waynesboro/1034209001/,,,,,,,
West Palm Beach,Mar-a-lago,FL,US,2018-01-15,about 400,400,,400,,,general protestors,Protesting Trump's racist comments,1,,protest,0,0,0,0,1,1,http://www.mypalmbeachpost.com/news/haitian-protestors-voice-outrage-march-across-southern-blvd-bridge/1MhzCriJpQZ4YRxW5m3jjO/,,,,,,,
Annapolis,Double Tree,MD,US,2018-01-16,picture,16,,16,,,general protestors,Protesting potential offshore drilling,0,,protest,0,0,0,0,1,1,http://www.capitalgazette.com/news/ac-cn-rally-opposing-offshore-drilling-20180116-story.html,http://www.capitalgazette.com/news/ac-cn-rally-opposing-offshore-drilling-20180116-story.html,,,,,,
Cheyenne,Wyoming Supreme court,WY,US,2018-01-16,dozens,24,,24,,,general protestors,Rallying to keep faith in government,0,,rally,0,0,0,0,1,1,https://www.wyomingnews.com/news/local_news/keep-faith-in-america-rally-encourages-faith-in-government/article_f67aca26-fb45-11e7-8884-cbc1f9aa6ea9.html,https://www.wyomingnews.com/gallery/keep-faith-in-america-rally-fights-for-religion-in-government/collection_dffd3c70-fb13-11e7-bf16-5bea19f7e818.html#1,https://www.wyomingnews.com/news/local_news/keep-faith-in-america-rally-encourages-faith-in-government/article_f67aca26-fb45-11e7-8884-cbc1f9aa6ea9.html,,,,,
Colorado Springs,UCCS Campus,CO,US,2018-01-16,more than a dozen,12,,12,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.fox21news.com/news/local/group-of-uccs-students-hold-silent-protest-as-deadline-for-daca-decision-nears/920015854,,,,,,,
Denver,Civic Center Park,CO,US,2018-01-16,thousands,2000,,2000,,,general protestors ,Celebrating life of Martin Luther King Jr.; protesting racism,1,,march; parade,0,0,0,0,1,1,https://www.denverite.com/denver-mlk-marade-photos-47672/,,,,,,,
Framingham,Framingham State University,MA,US,2018-01-16,nearly 100,100,,100,,,general protestors,March for racial equality,1,,march,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2018/01/16/students-protest-after-hate-incidents-framingham-state-university/CiYfCFs4eznCBNhPmj4oQK/story.html,http://www.metrowestdailynews.com/news/20180116/fsu-students-march-against-racist-acts-on-campus,,,,,,
Indiannapolis,Statehouse,IN,US,2018-01-16,,,,,,,general protestors,Rallying to increase cigarette tax,0,,rally,0,0,0,0,1,1,http://wishtv.com/2018/01/16/supporters-rally-for-cigarette-tax-increase/,,,,,,,
Indiannapolis,Statehouse,IN,US,2018-01-16,around 100,100,,100,,,general protestors,Rallying for stronger hate crime laws,0,,rally,0,0,0,0,0,1,http://www.ballstatedaily.com/article/2018/01/news-hate-crime-rally,http://www.idsnews.com/article/2018/01/indiana-residents-attend-rally-to-urge-passage-of-hate-crime-law,,,,,,
Mount Vernon,Skagit County Courthouse,WA,US,2018-01-16,about 150,150,,150,,,Skagit Valley College Dreamers Club,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://www.goskagit.com/news/supporters-rally-for-daca-program/article_3f9c0eb0-4b75-5507-8c9e-fe40bd21af45.html,,,,,,,
Pasadena,Outside Mayor's house,CA,US,2018-01-16,,,,,,,Pasadena NAACP,Protesting police brutality,0,,protest,0,0,0,0,1,1,https://www.dailynews.com/2018/01/16/photos-candlelight-vigil-and-protest-about-police-brutality-in-pasadena/,,,,,,,
Portland,SW Salmon St.,OR,US,2018-01-16,FB: 30,30,,30,,,Indivisible Oregon,Protesting Trump,1,,protest,0,0,0,0,1,1,https://www.facebook.com/events/2012688195612539/,,,,,,,
San Luis Obispo,California Polytechnic State University,CA,US,2018-01-16,about 60,60,,60,,,general protestors,March Against Rape Culture,0,,protest,0,0,0,0,1,1,http://www.sanluisobispo.com/news/local/education/article195030674.html,,,,,,,
Santa Fe,State Capitol,NM,US,2018-01-16,dozens,24,,24,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.kob.com/politics-news/dreamers-protest-governor-susana-martinez-address-daca-politics-legislature/4746163/,,,,,,,
Spokane,,WA,US,2018-01-16,,,,,,,general protestors,MLK Remembrance and Civil Justice Rally,0,,rally,0,0,0,0,1,1,https://www.thedailyworld.com/northwest/mlk-rally-speakers-call-out-hecklers-of-congresswoman-mcmorris-rodgers/,,,,,,,
Tallahassee,State Capitol,FL,US,2018-01-16,about 50,50,,50,,,general protestors,Rallying in support of vacation rentals,0,,rally,0,0,0,0,1,1,http://www.orlandosentinel.com/news/politics/political-pulse/os-vacation-rentals-bill-20180116-story.html,,,,,,,
Tallahassee,Florida Department of Corrections,FL,US,2018-01-16,more than 50,50,,50,,,general protestors,Protesting conditions in prisons,0,,Protest,0,0,0,0,0,1,http://www.tallahassee.com/story/news/2018/01/16/coalition-protests-inmate-conditions-florida-prisons/1037453001/,,,,,,,
Washington,U.S. capitol,DC,US,2018-01-16,a dozen,12,,12,,,general protestors,Rallying for DREAM Act,1,,rally,2,0,0,0,1,1,https://www.idahopress.com/news/local/2cscoop/idaho-women-arrested-in-d-c-during-immigration-reform-protest/article_04b4ad27-7676-5631-9157-70f98555a188.html,https://www.idahostatejournal.com/news/local/south-idaho-women-arrested-in-d-c-during-immigration-reform/article_26a309ab-a016-58ee-919b-907c68507902.html,https://www.idahopress.com/news/local/2cscoop/idaho-women-arrested-in-d-c-during-immigration-reform-protest/article_04b4ad27-7676-5631-9157-70f98555a188.html,,,,,
Davis,,CA,US,2018-01-17,,,,,,,The Davis Teacher Association,Rallying for higher pay,0,,rally,0,0,0,0,1,1,https://www.davisenterprise.com/local-news/teachers-rally-for-better-wages-benefits-as-contract-negotiations-proceed/,,,,,,,
Detroit,Chrysler House,MI,US,2018-01-17,more than 100,100,,100,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,http://www.detroitnews.com/story/news/local/detroit-city/2018/01/17/dreamers-rally-detroit/109540968/,https://www.clickondetroit.com/news/more-than-100-protesters-march-in-dream-act-rally-in-downtown-detroit,,,,,,
Detroit,U.S. Sen. Debbie Stabenow’s office,MI,US,2018-01-17,dozens,12,,12,,,general protestors,Clean Dream Act,1,,protest,0,0,0,0,1,1,https://www.freep.com/story/news/local/michigan/2018/01/17/protesters-support-daca-detroit/1041533001/,,,,,,,
Miami,SW 2nd Ave.,FL,US,2018-01-17,more than 100; hundredsd,100,,,,,general protestors,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://wsvn.com/news/local/immigration-rally-takes-over-downtown-miami-streets/,http://miami.cbslocal.com/2018/01/17/large-protest-downtown-miami-immigration/,,,,,,
New Plymouth,New Plymouth High School,ID,US,2018-01-17,more than 60; dozens,24,,60,,,Students of New Plymouth High School,Protesting resignation of High School Principal Edmunson,0,,walkout,0,0,0,0,1,1,http://www.idahostatesman.com/news/local/article195165764.html,http://www.idahostatesman.com/news/local/article195165764.html,,,,,,
New York,Holyrood Episcopal Church,NY,US,2018-01-17,about 100,100,,100,,,general protestors,Protesting police brutality and the arrests of two councilman at immigration protest,0,,protest,0,0,0,0,1,1,https://www.amny.com/news/jumaane-williams-ydanis-rodriguez-nypd-investigation-1.16231400,,,,,,,
Peoria,Peoria Public Library,IL,US,2018-01-17,,,,,,,Metro East Green Alliance,Protesting inaction toward climate change,1,,protest,0,0,0,0,1,1,https://www.huffingtonpost.com/entry/rabbis-arrested-daca-protest_us_5a5f8b13e4b046f0811c6213,,,,,,,
Spring Valley,Spring Valley High School,NV,US,2018-01-17,2,2,,2,,,General protestors,Religious protestors protesting LGBT and pornography,0,,protest,0,0,0,0,1,1,https://www.reviewjournal.com/news/education/religious-protesters-escorted-off-spring-valley-high-school-property/,,,,,,,
Tallahassee,FL Department of corrections,FL,US,2018-01-17,more than 80,80,,80,,,Dream Defenders,Protesting prison conditions,0,,protest,1,0,0,0,1,1,http://www.wtxl.com/news/protest-at-fl-dept-of-corrections-turns-physical-woman-arrested/article_770bd12c-fb4f-11e7-9659-2b4436f032ab.html,,,,,,,
Tuscaloosa,University of Alabama,AL,US,2018-01-17,more than 50,50,,50,,,Students,Protesting racist social media video,0,,protest,0,0,0,0,1,1,http://www.wbrc.com/story/37289516/ua-students-march-in-protest-of-racist-viral-video,,,,,,,
Washington,Capitol Hill,DC,US,2018-01-17,more than a hundred,100,,100,,,Anti-Defamation League,Rallying for DREAM Act,1,,rally,100,0,0,0,1,1,https://www.huffingtonpost.com/entry/rabbis-arrested-daca-protest_us_5a5f8b13e4b046f0811c6213,http://washingtonjewishweek.com/43518/jewish-demonstrators-hold-capitol-hill-sit-in-for-dreamers/featured-slider-post/,,,,,,
Bloomington,University of Indiana,IN,US,2018-01-18,dozens,24,,24,,,Students,Rallying for DREAM Act,1,,rally,0,0,0,0,1,1,https://www.heraldtimesonline.com/news/local/iu-protesters-want-clean-dream-act/article_75bb245b-1860-5704-9872-c4e1686ca86c.html,,,,,,,
Chicago,DePaul University,IL,US,2018-01-18,,,,,,,Students for Justice in Palestine,"Protesting Trump's decision to recognize Jerusalem as the capital, rallying for Palestine",1,,protest,0,0,0,0,1,1,http://depauliaonline.com/31542/news/students-for-justice-in-palestine-protest-us-policies-israeli-detentions/,,,,,,,
Corsicana,Corsicana Opry & Event Center,TX,US,2018-01-18,,,,,,,The Republican Party Of Navarro County and the Navarro County Republican Women,Republican Rally,2,,Rally,0,0,0,0,1,1,http://www.corsicanadailysun.com/news/republican-party-rally-set-for-jan-at-corsicana-opry/article_def89738-f7ae-11e7-bf2f-5febec73b714.html,,,,,,,
Davis,UC-Davis Campus,CA,US,2018-01-18,,,,,,,Students,Protesting Trump's decision to end TPS,1,,protest,0,0,0,0,1,1,https://theaggie.org/2018/01/26/students-hold-protest-solidarity-impacted-tps-repeal/,,,,,,,
Fairfax,EagleBank Arena,VA,US,2018-01-18,FB; 54,54,,54,,,Diocese of Arlington Office of Youth Ministry,Protesting abortion,2,,rally,0,0,0,0,1,1,https://www.facebook.com/events/2046505762259839/,,,,,,,
Hartford,Hartford Immigration Court,CT,US,2018-01-18,more than 60,60,,60,,,Unidad Accion Latino; Indivisible Connecticut; general protestors,Protesting arrest of Joel Colindres; protesting DACA repeal,2,,rally,0,0,0,0,1,1,https://www.newstimes.com/local/article/Dozens-support-New-Fairfield-man-fighting-12508103.php,http://www.courant.com/news/connecticut/hc-news-immigration-joel-colindres-rally-20180118-story.html,,,,,,
Framingham,Concord St.,MA,US,2018-01-18,FB: 59,59,,59,,,Archdiocese of Boston,Protesting abortion,2,,protest,0,0,0,0,1,1,https://www.facebook.com/events/195767060982118/,,,,,,,
Frankfurt,State Capitol,KY,US,2018-01-18,hundreds,200,,200,,,general protestors,Rallying in support of children's advocacy,0,,rally,0,0,0,0,1,1,http://www.wlky.com/article/14th-annual-childrens-advocacy-day-rally-held-in-frankfort/15391984,,,,,,,
Los Angeles,University of Southern California,CA,US,2018-01-18,Photo: a dozen,12,,12,,,Topping scholars,Protesting University's decision to eliminate position,0,,protest,0,0,0,0,1,1,http://dailytrojan.com/2018/01/19/topping-scholars-host-rally-pen-memo-fund-restructuring/,,,,,,,
Milwaukee,,WI,US,2018-01-18,,,,,,,Voces de la frontera; general protestors,Rally for clean DREAM Act; rally against Speaker Paul Ryan,1,,rally,0,0,0,0,1,1,http://www.wisn.com/article/live-voces-matc-students-and-teachers-hold-clean-dream-act-rally/15388831,http://www.wisn.com/article/live-voces-matc-students-and-teachers-hold-clean-dream-act-rally/15388831,,,,,,
